timestep_time;edge_id;lane_id;vehicle_id;vehicle_pos;vehicle_speed
219.00;in;in_0;veh7;867.14;8.00
220.00;in;in_0;veh10;783.70;8.11
220.00;in;in_0;veh9;797.64;8.00
220.00;in;in_0;veh8;811.14;8.00
220.00;in;in_0;veh7;875.15;8.00
221.00;in;in_0;veh10;791.79;8.09
221.00;in;in_0;veh9;805.64;8.00
221.00;in;in_0;veh8;819.14;8.00
221.00;in;in_0;veh7;883.15;8.00
222.00;in;in_0;veh10;799.86;8.07
222.00;in;in_0;veh9;813.64;8.00
222.00;in;in_0;veh8;827.14;8.00
222.00;in;in_0;veh7;891.15;8.00
223.00;in;in_0;veh10;807.92;8.06
223.00;in;in_0;veh9;821.64;8.00
223.00;in;in_0;veh8;835.14;8.00
223.00;in;in_0;veh7;899.15;8.00
224.00;in;in_0;veh10;815.96;8.04
224.00;in;in_0;veh9;829.64;8.00
224.00;in;in_0;veh8;843.14;8.00
224.00;in;in_0;veh7;907.15;8.00
225.00;in;in_0;veh10;824.00;8.04
225.00;in;in_0;veh9;837.64;8.00
225.00;in;in_0;veh8;851.14;8.00
225.00;in;in_0;veh7;915.15;8.00
226.00;in;in_0;veh10;832.03;8.03
226.00;in;in_0;veh9;845.64;8.00
226.00;in;in_0;veh8;859.14;8.00
226.00;in;in_0;veh7;923.15;8.00
227.00;in;in_0;veh10;840.05;8.02
227.00;in;in_0;veh9;853.64;8.00
227.00;in;in_0;veh8;867.14;8.00
227.00;in;in_0;veh7;931.15;8.00
228.00;in;in_0;veh10;848.07;8.02
228.00;in;in_0;veh9;861.64;8.00
228.00;in;in_0;veh8;875.15;8.00
228.00;in;in_0;veh7;939.15;8.00
229.00;in;in_0;veh10;856.08;8.02
229.00;in;in_0;veh9;869.64;8.00
229.00;in;in_0;veh8;883.15;8.00
229.00;in;in_0;veh7;947.15;8.00
230.00;in;in_0;veh10;864.10;8.01
230.00;in;in_0;veh9;877.65;8.00
230.00;in;in_0;veh8;891.15;8.00
230.00;in;in_0;veh7;955.15;8.00
231.00;in;in_0;veh10;872.11;8.01
231.00;in;in_0;veh9;885.65;8.00
231.00;in;in_0;veh8;899.15;8.00
231.00;in;in_0;veh7;963.15;8.00
232.00;in;in_0;veh10;880.12;8.01
232.00;in;in_0;veh9;893.65;8.00
232.00;in;in_0;veh8;907.15;8.00
232.00;in;in_0;veh7;971.16;8.00
233.00;in;in_0;veh10;888.12;8.01
233.00;in;in_0;veh9;901.65;8.00
233.00;in;in_0;veh8;915.15;8.00
233.00;in;in_0;veh7;979.16;8.00
234.00;in;in_0;veh10;896.13;8.01
234.00;in;in_0;veh9;909.65;8.00
234.00;in;in_0;veh8;923.15;8.00
234.00;in;in_0;veh7;987.16;8.00
235.00;in;in_0;veh10;904.13;8.00
235.00;in;in_0;veh9;917.65;8.00
235.00;in;in_0;veh8;931.15;8.00
235.00;in;in_0;veh7;995.16;8.00
236.00;in;in_0;veh10;912.14;8.00
236.00;in;in_0;veh9;925.65;8.00
236.00;in;in_0;veh8;939.15;8.00
237.00;in;in_0;veh10;920.14;8.00
237.00;in;in_0;veh9;933.65;8.00
237.00;in;in_0;veh8;947.15;8.00
238.00;in;in_0;veh10;928.14;8.00
238.00;in;in_0;veh9;941.65;8.00
238.00;in;in_0;veh8;955.15;8.00
239.00;in;in_0;veh10;936.14;8.00
239.00;in;in_0;veh9;949.65;8.00
239.00;in;in_0;veh8;963.15;8.00
240.00;in;in_0;veh10;944.15;8.00
240.00;in;in_0;veh9;957.65;8.00
240.00;in;in_0;veh8;971.16;8.00
241.00;in;in_0;veh10;952.15;8.00
241.00;in;in_0;veh9;965.65;8.00
241.00;in;in_0;veh8;979.16;8.00
242.00;in;in_0;veh10;960.15;8.00
242.00;in;in_0;veh9;973.66;8.00
242.00;in;in_0;veh8;987.16;8.00
243.00;in;in_0;veh10;968.15;8.00
243.00;in;in_0;veh9;981.66;8.00
243.00;in;in_0;veh8;995.16;8.00
244.00;in;in_0;veh10;976.15;8.00
244.00;in;in_0;veh9;989.66;8.00
245.00;in;in_0;veh10;984.15;8.00
245.00;in;in_0;veh9;997.66;8.00
246.00;in;in_0;veh10;992.16;8.00
247.00;;;;;
