timestep_time;edge_id;lane_id;vehicle_id;vehicle_pos;vehicle_speed
67.00;in;in_0;veh3;203.10;8.00
67.00;in;in_0;veh2;363.11;8.00
67.00;in;in_0;veh1;443.11;8.00
68.00;in;in_0;veh5;75.10;8.00
68.00;in;in_0;veh4;138.10;9.00
68.00;in;in_0;veh3;211.10;8.00
68.00;in;in_0;veh2;371.11;8.00
68.00;in;in_0;veh1;451.11;8.00
69.00;in;in_0;veh5;83.10;8.00
69.00;in;in_0;veh4;147.10;9.00
69.00;in;in_0;veh3;219.10;8.00
69.00;in;in_0;veh2;379.11;8.00
69.00;in;in_0;veh1;459.11;8.00
70.00;in;in_0;veh5;91.10;8.00
70.00;in;in_0;veh4;156.10;9.00
70.00;in;in_0;veh3;227.10;8.00
70.00;in;in_0;veh2;387.11;8.00
70.00;in;in_0;veh1;467.11;8.00
71.00;in;in_0;veh5;99.10;8.00
71.00;in;in_0;veh4;165.10;9.00
71.00;in;in_0;veh3;235.10;8.00
71.00;in;in_0;veh2;395.11;8.00
71.00;in;in_0;veh1;475.11;8.00
72.00;in;in_0;veh6;3.10;11.00
72.00;in;in_0;veh5;107.10;8.00
72.00;in;in_0;veh4;174.10;9.00
72.00;in;in_0;veh3;243.10;8.00
72.00;in;in_0;veh2;403.11;8.00
72.00;in;in_0;veh1;483.11;8.00
73.00;in;in_0;veh6;14.10;11.00
73.00;in;in_0;veh5;115.10;8.00
73.00;in;in_0;veh4;183.10;9.00
73.00;in;in_0;veh3;251.10;8.00
73.00;in;in_0;veh2;411.11;8.00
73.00;in;in_0;veh1;491.11;8.00
74.00;in;in_0;veh6;25.10;11.00
74.00;in;in_0;veh5;123.10;8.00
74.00;in;in_0;veh4;192.10;9.00
74.00;in;in_0;veh3;259.10;8.00
74.00;in;in_0;veh2;419.11;8.00
74.00;in;in_0;veh1;499.12;8.00
75.00;in;in_0;veh6;36.10;11.00
75.00;in;in_0;veh5;131.10;8.00
75.00;in;in_0;veh4;201.10;9.00
75.00;in;in_0;veh3;267.10;8.00
75.00;in;in_0;veh2;427.11;8.00
75.00;in;in_0;veh1;507.12;8.00
76.00;in;in_0;veh6;47.10;11.00
76.00;in;in_0;veh5;139.10;8.00
76.00;in;in_0;veh4;210.10;9.00
76.00;in;in_0;veh3;275.10;8.00
76.00;in;in_0;veh2;435.11;8.00
76.00;in;in_0;veh1;515.12;8.00
77.00;in;in_0;veh6;58.10;11.00
77.00;in;in_0;veh5;147.10;8.00
77.00;in;in_0;veh4;219.10;9.00
77.00;in;in_0;veh3;283.10;8.00
77.00;in;in_0;veh2;443.11;8.00
77.00;in;in_0;veh1;523.12;8.00
78.00;in;in_0;veh6;69.10;11.00
78.00;in;in_0;veh5;155.10;8.00
78.00;in;in_0;veh4;228.10;9.00
78.00;in;in_0;veh3;291.11;8.00
78.00;in;in_0;veh2;451.11;8.00
78.00;in;in_0;veh1;531.12;8.00
79.00;in;in_0;veh6;80.10;11.00
79.00;in;in_0;veh5;163.10;8.00
79.00;in;in_0;veh4;237.10;9.00
79.00;in;in_0;veh3;299.11;8.00
79.00;in;in_0;veh2;459.11;8.00
79.00;in;in_0;veh1;539.12;8.00
80.00;in;in_0;veh6;91.10;11.00
80.00;in;in_0;veh5;171.10;8.00
80.00;in;in_0;veh4;246.10;9.00
80.00;in;in_0;veh3;307.11;8.00
80.00;in;in_0;veh2;467.11;8.00
80.00;in;in_0;veh1;547.12;8.00
81.00;in;in_0;veh6;102.10;11.00
81.00;in;in_0;veh5;179.10;8.00
81.00;in;in_0;veh4;255.10;9.00
81.00;in;in_0;veh3;315.11;8.00
81.00;in;in_0;veh2;475.11;8.00
81.00;in;in_0;veh1;555.12;8.00
82.00;in;in_0;veh6;113.10;11.00
82.00;in;in_0;veh5;187.10;8.00
82.00;in;in_0;veh4;264.10;9.00
82.00;in;in_0;veh3;323.11;8.00
82.00;in;in_0;veh2;483.11;8.00
82.00;in;in_0;veh1;563.12;8.00
83.00;in;in_0;veh6;124.10;11.00
83.00;in;in_0;veh5;195.10;8.00
83.00;in;in_0;veh4;273.10;9.00
83.00;in;in_0;veh3;331.11;8.00
83.00;in;in_0;veh2;491.11;8.00
83.00;in;in_0;veh1;571.12;8.00
84.00;in;in_0;veh6;135.10;11.00
84.00;in;in_0;veh5;203.10;8.00
84.00;in;in_0;veh4;282.10;9.00
84.00;in;in_0;veh3;339.11;8.00
84.00;in;in_0;veh2;499.11;8.00
84.00;in;in_0;veh1;579.12;8.00
85.00;in;in_0;veh6;146.10;11.00
85.00;in;in_0;veh5;211.10;8.00
85.00;in;in_0;veh4;291.10;9.00
85.00;in;in_0;veh3;347.11;8.00
85.00;in;in_0;veh2;507.11;8.00
85.00;in;in_0;veh1;587.12;8.00
86.00;in;in_0;veh6;157.10;11.00
86.00;in;in_0;veh5;219.10;8.00
86.00;in;in_0;veh4;300.10;9.00
86.00;in;in_0;veh3;355.11;8.00
86.00;in;in_0;veh2;515.11;8.00
86.00;in;in_0;veh1;595.12;8.00
87.00;in;in_0;veh6;168.10;11.00
87.00;in;in_0;veh5;227.10;8.00
87.00;in;in_0;veh4;309.10;9.00
87.00;in;in_0;veh3;363.11;8.00
87.00;in;in_0;veh2;523.12;8.00
87.00;in;in_0;veh1;603.12;8.00
88.00;in;in_0;veh6;179.10;11.00
88.00;in;in_0;veh5;235.10;8.00
88.00;in;in_0;veh4;318.10;9.00
88.00;in;in_0;veh3;371.11;8.00
88.00;in;in_0;veh2;531.12;8.00
88.00;in;in_0;veh1;611.12;8.00
89.00;in;in_0;veh6;190.10;11.00
89.00;in;in_0;veh5;243.10;8.00
89.00;in;in_0;veh4;327.11;9.00
89.00;in;in_0;veh3;379.11;8.00
89.00;in;in_0;veh2;539.12;8.00
89.00;in;in_0;veh1;619.12;8.00
90.00;in;in_0;veh6;201.10;11.00
90.00;in;in_0;veh5;251.10;8.00
90.00;in;in_0;veh4;336.11;9.00
90.00;in;in_0;veh3;387.11;8.00
90.00;in;in_0;veh2;547.12;8.00
90.00;in;in_0;veh1;627.12;8.00
91.00;in;in_0;veh6;212.10;11.00
91.00;in;in_0;veh5;259.10;8.00
91.00;in;in_0;veh4;345.11;9.00
91.00;in;in_0;veh3;395.11;8.00
91.00;in;in_0;veh2;555.12;8.00
91.00;in;in_0;veh1;635.12;8.00
92.00;in;in_0;veh6;223.10;11.00
92.00;in;in_0;veh5;267.10;8.00
92.00;in;in_0;veh4;354.11;9.00
92.00;in;in_0;veh3;403.11;8.00
92.00;in;in_0;veh2;563.12;8.00
92.00;in;in_0;veh1;643.12;8.00
93.00;in;in_0;veh6;234.10;11.00
93.00;in;in_0;veh5;275.10;8.00
93.00;in;in_0;veh4;363.11;9.00
93.00;in;in_0;veh3;411.11;8.00
93.00;in;in_0;veh2;571.12;8.00
93.00;in;in_0;veh1;651.13;8.00
94.00;in;in_0;veh6;245.10;11.00
94.00;in;in_0;veh5;283.10;8.00
94.00;in;in_0;veh4;372.11;9.00
94.00;in;in_0;veh3;419.11;8.00
94.00;in;in_0;veh2;579.12;8.00
94.00;in;in_0;veh1;659.13;8.00
95.00;in;in_0;veh6;256.10;11.00
95.00;in;in_0;veh5;291.11;8.00
95.00;in;in_0;veh4;381.11;9.00
95.00;in;in_0;veh3;427.11;8.00
95.00;in;in_0;veh2;587.12;8.00
95.00;in;in_0;veh1;667.13;8.00
96.00;in;in_0;veh7;3.10;11.00
96.00;in;in_0;veh6;267.10;11.00
96.00;in;in_0;veh5;299.11;8.00
96.00;in;in_0;veh4;390.11;9.00
96.00;in;in_0;veh3;435.11;8.00
96.00;in;in_0;veh2;595.12;8.00
96.00;in;in_0;veh1;675.13;8.00
97.00;in;in_0;veh7;14.10;11.00
97.00;in;in_0;veh6;278.10;11.00
97.00;in;in_0;veh5;307.11;8.00
97.00;in;in_0;veh4;399.11;9.00
97.00;in;in_0;veh3;443.11;8.00
97.00;in;in_0;veh2;603.12;8.00
97.00;in;in_0;veh1;683.13;8.00
98.00;in;in_0;veh7;25.10;11.00
98.00;in;in_0;veh6;289.02;10.92
98.00;in;in_0;veh5;315.11;8.00
98.00;in;in_0;veh4;408.11;9.00
98.00;in;in_0;veh3;451.11;8.00
98.00;in;in_0;veh2;611.12;8.00
98.00;in;in_0;veh1;691.13;8.00
99.00;in;in_0;veh7;36.10;11.00
99.00;in;in_0;veh6;299.45;10.43
99.00;in;in_0;veh5;323.11;8.00
99.00;in;in_0;veh4;417.11;9.00
99.00;in;in_0;veh3;459.11;8.00
99.00;in;in_0;veh2;619.12;8.00
99.00;in;in_0;veh1;699.13;8.00
100.00;in;in_0;veh7;47.10;11.00
100.00;in;in_0;veh6;309.48;10.03
100.00;in;in_0;veh5;331.11;8.00
100.00;in;in_0;veh4;426.11;9.00
100.00;in;in_0;veh3;467.11;8.00
100.00;in;in_0;veh2;627.12;8.00
100.00;in;in_0;veh1;707.13;8.00
101.00;in;in_0;veh7;58.10;11.00
101.00;in;in_0;veh6;319.10;9.63
101.00;in;in_0;veh5;339.11;8.00
101.00;in;in_0;veh4;435.11;9.00
101.00;in;in_0;veh3;475.11;8.00
101.00;in;in_0;veh2;635.12;8.00
101.00;in;in_0;veh1;715.13;8.00
102.00;in;in_0;veh7;69.10;11.00
102.00;in;in_0;veh6;328.40;9.30
102.00;in;in_0;veh5;347.11;8.00
102.00;in;in_0;veh4;444.11;9.00
102.00;in;in_0;veh3;483.11;8.00
102.00;in;in_0;veh2;643.12;8.00
102.00;in;in_0;veh1;723.13;8.00
103.00;in;in_0;veh7;80.10;11.00
103.00;in;in_0;veh6;337.44;9.04
103.00;in;in_0;veh5;355.11;8.00
103.00;in;in_0;veh4;453.11;9.00
103.00;in;in_0;veh3;491.11;8.00
103.00;in;in_0;veh2;651.12;8.00
103.00;in;in_0;veh1;731.13;8.00
104.00;in;in_0;veh7;91.10;11.00
104.00;in;in_0;veh6;346.28;8.83
104.00;in;in_0;veh5;363.11;8.00
104.00;in;in_0;veh4;462.11;9.00
104.00;in;in_0;veh3;499.11;8.00
104.00;in;in_0;veh2;659.12;8.00
104.00;in;in_0;veh1;739.13;8.00
105.00;in;in_0;veh7;102.10;11.00
105.00;in;in_0;veh6;354.94;8.67
105.00;in;in_0;veh5;371.11;8.00
105.00;in;in_0;veh4;471.11;9.00
105.00;in;in_0;veh3;507.12;8.00
105.00;in;in_0;veh2;667.13;8.00
105.00;in;in_0;veh1;747.13;8.00
106.00;in;in_0;veh7;113.10;11.00
106.00;in;in_0;veh6;363.48;8.53
106.00;in;in_0;veh5;379.11;8.00
106.00;in;in_0;veh4;480.11;9.00
106.00;in;in_0;veh3;515.12;8.00
106.00;in;in_0;veh2;675.13;8.00
106.00;in;in_0;veh1;755.13;8.00
107.00;in;in_0;veh8;3.10;13.00
107.00;in;in_0;veh7;124.10;11.00
107.00;in;in_0;veh6;371.90;8.43
107.00;in;in_0;veh5;387.11;8.00
107.00;in;in_0;veh4;489.11;9.00
107.00;in;in_0;veh3;523.12;8.00
107.00;in;in_0;veh2;683.13;8.00
107.00;in;in_0;veh1;763.13;8.00
108.00;in;in_0;veh8;16.10;13.00
108.00;in;in_0;veh7;135.10;11.00
108.00;in;in_0;veh6;380.24;8.34
108.00;in;in_0;veh5;395.11;8.00
108.00;in;in_0;veh4;498.11;9.00
108.00;in;in_0;veh3;531.12;8.00
108.00;in;in_0;veh2;691.13;8.00
108.00;in;in_0;veh1;771.14;8.00
109.00;in;in_0;veh8;29.10;13.00
109.00;in;in_0;veh7;146.10;11.00
109.00;in;in_0;veh6;388.52;8.27
109.00;in;in_0;veh5;403.11;8.00
109.00;in;in_0;veh4;507.11;9.00
109.00;in;in_0;veh3;539.12;8.00
109.00;in;in_0;veh2;699.13;8.00
109.00;in;in_0;veh1;779.14;8.00
110.00;in;in_0;veh8;42.10;13.00
110.00;in;in_0;veh7;157.10;11.00
110.00;in;in_0;veh6;396.74;8.22
110.00;in;in_0;veh5;411.11;8.00
110.00;in;in_0;veh4;516.11;9.00
110.00;in;in_0;veh3;547.12;8.00
110.00;in;in_0;veh2;707.13;8.00
110.00;in;in_0;veh1;787.14;8.00
111.00;in;in_0;veh8;55.10;13.00
111.00;in;in_0;veh7;168.10;11.00
111.00;in;in_0;veh6;404.91;8.17
111.00;in;in_0;veh5;419.11;8.00
111.00;in;in_0;veh4;525.11;9.00
111.00;in;in_0;veh3;555.12;8.00
111.00;in;in_0;veh2;715.13;8.00
111.00;in;in_0;veh1;795.14;8.00
112.00;in;in_0;veh8;68.10;13.00
112.00;in;in_0;veh7;179.10;11.00
112.00;in;in_0;veh6;413.05;8.14
112.00;in;in_0;veh5;427.11;8.00
112.00;in;in_0;veh4;534.11;9.00
112.00;in;in_0;veh3;563.12;8.00
112.00;in;in_0;veh2;723.13;8.00
112.00;in;in_0;veh1;803.14;8.00
113.00;in;in_0;veh8;81.10;13.00
113.00;in;in_0;veh7;190.10;11.00
113.00;in;in_0;veh6;421.16;8.11
113.00;in;in_0;veh5;435.11;8.00
113.00;in;in_0;veh4;543.11;9.00
113.00;in;in_0;veh3;571.12;8.00
113.00;in;in_0;veh2;731.13;8.00
113.00;in;in_0;veh1;811.14;8.00
114.00;in;in_0;veh8;94.10;13.00
114.00;in;in_0;veh7;201.10;11.00
114.00;in;in_0;veh6;429.25;8.09
114.00;in;in_0;veh5;443.11;8.00
114.00;in;in_0;veh4;552.11;9.00
114.00;in;in_0;veh3;579.12;8.00
114.00;in;in_0;veh2;739.13;8.00
114.00;in;in_0;veh1;819.14;8.00
115.00;in;in_0;veh8;107.10;13.00
115.00;in;in_0;veh7;212.10;11.00
115.00;in;in_0;veh6;437.32;8.07
115.00;in;in_0;veh5;451.11;8.00
115.00;in;in_0;veh4;561.11;9.00
115.00;in;in_0;veh3;587.12;8.00
115.00;in;in_0;veh2;747.13;8.00
115.00;in;in_0;veh1;827.14;8.00
116.00;in;in_0;veh8;120.10;13.00
116.00;in;in_0;veh7;223.10;11.00
116.00;in;in_0;veh6;445.38;8.06
116.00;in;in_0;veh5;459.11;8.00
116.00;in;in_0;veh4;570.12;9.00
116.00;in;in_0;veh3;595.12;8.00
116.00;in;in_0;veh2;755.13;8.00
116.00;in;in_0;veh1;835.14;8.00
117.00;in;in_0;veh8;133.10;13.00
117.00;in;in_0;veh7;234.10;11.00
117.00;in;in_0;veh6;453.43;8.05
117.00;in;in_0;veh5;467.11;8.00
117.00;in;in_0;veh4;579.12;9.00
117.00;in;in_0;veh3;603.12;8.00
117.00;in;in_0;veh2;763.13;8.00
117.00;in;in_0;veh1;843.14;8.00
118.00;in;in_0;veh9;3.10;8.00
118.00;in;in_0;veh8;146.10;13.00
118.00;in;in_0;veh7;245.10;11.00
118.00;in;in_0;veh6;461.47;8.04
118.00;in;in_0;veh5;475.11;8.00
118.00;in;in_0;veh4;588.12;9.00
118.00;in;in_0;veh3;611.12;8.00
118.00;in;in_0;veh2;771.13;8.00
118.00;in;in_0;veh1;851.14;8.00
119.00;in;in_0;veh9;11.10;8.00
119.00;in;in_0;veh8;159.10;13.00
119.00;in;in_0;veh7;256.10;11.00
119.00;in;in_0;veh6;469.49;8.03
119.00;in;in_0;veh5;483.11;8.00
119.00;in;in_0;veh4;597.12;9.00
119.00;in;in_0;veh3;619.12;8.00
119.00;in;in_0;veh2;779.13;8.00
119.00;in;in_0;veh1;859.14;8.00
120.00;in;in_0;veh9;19.10;8.00
120.00;in;in_0;veh8;172.10;13.00
120.00;in;in_0;veh7;267.10;11.00
120.00;in;in_0;veh6;477.52;8.02
120.00;in;in_0;veh5;491.11;8.00
120.00;in;in_0;veh4;606.12;9.00
120.00;in;in_0;veh3;627.12;8.00
120.00;in;in_0;veh2;787.14;8.00
120.00;in;in_0;veh1;867.14;8.00
121.00;in;in_0;veh9;27.10;8.00
121.00;in;in_0;veh8;185.10;13.00
121.00;in;in_0;veh7;278.10;11.00
121.00;in;in_0;veh6;485.54;8.02
121.00;in;in_0;veh5;499.11;8.00
121.00;in;in_0;veh4;615.12;9.00
121.00;in;in_0;veh3;635.12;8.00
121.00;in;in_0;veh2;795.14;8.00
121.00;in;in_0;veh1;875.15;8.00
122.00;in;in_0;veh9;35.10;8.00
122.00;in;in_0;veh8;198.10;13.00
122.00;in;in_0;veh7;289.10;11.00
122.00;in;in_0;veh6;493.55;8.02
122.00;in;in_0;veh5;507.11;8.00
122.00;in;in_0;veh4;624.12;9.00
122.00;in;in_0;veh3;643.12;8.00
122.00;in;in_0;veh2;803.14;8.00
122.00;in;in_0;veh1;883.15;8.00
123.00;in;in_0;veh9;43.10;8.00
123.00;in;in_0;veh8;211.10;13.00
123.00;in;in_0;veh7;300.10;11.00
123.00;in;in_0;veh6;501.57;8.01
123.00;in;in_0;veh5;515.12;8.00
123.00;in;in_0;veh4;633.12;9.00
123.00;in;in_0;veh3;651.13;8.00
123.00;in;in_0;veh2;811.14;8.00
123.00;in;in_0;veh1;891.15;8.00
124.00;in;in_0;veh9;51.10;8.00
124.00;in;in_0;veh8;224.10;13.00
124.00;in;in_0;veh7;311.10;11.00
124.00;in;in_0;veh6;509.58;8.01
124.00;in;in_0;veh5;523.12;8.00
124.00;in;in_0;veh4;642.02;8.90
124.00;in;in_0;veh3;659.13;8.00
124.00;in;in_0;veh2;819.14;8.00
124.00;in;in_0;veh1;899.15;8.00
125.00;in;in_0;veh9;59.10;8.00
125.00;in;in_0;veh8;237.10;13.00
125.00;in;in_0;veh7;322.10;11.00
125.00;in;in_0;veh6;517.58;8.01
125.00;in;in_0;veh5;531.12;8.00
125.00;in;in_0;veh4;650.74;8.72
125.00;in;in_0;veh3;667.13;8.00
125.00;in;in_0;veh2;827.14;8.00
125.00;in;in_0;veh1;907.15;8.00
126.00;in;in_0;veh10;3.10;8.00
126.00;in;in_0;veh9;67.10;8.00
126.00;in;in_0;veh8;250.10;13.00
126.00;in;in_0;veh7;333.10;11.00
126.00;in;in_0;veh6;525.59;8.01
126.00;in;in_0;veh5;539.12;8.00
126.00;in;in_0;veh4;659.32;8.58
126.00;in;in_0;veh3;675.13;8.00
126.00;in;in_0;veh2;835.14;8.00
126.00;in;in_0;veh1;915.15;8.00
127.00;in;in_0;veh10;11.10;8.00
127.00;in;in_0;veh9;75.10;8.00
127.00;in;in_0;veh8;263.10;13.00
127.00;in;in_0;veh7;344.10;11.00
127.00;in;in_0;veh6;533.60;8.01
127.00;in;in_0;veh5;547.12;8.00
127.00;in;in_0;veh4;667.78;8.46
127.00;in;in_0;veh3;683.13;8.00
127.00;in;in_0;veh2;843.14;8.00
127.00;in;in_0;veh1;923.15;8.00
128.00;in;in_0;veh10;19.10;8.00
128.00;in;in_0;veh9;83.10;8.00
128.00;in;in_0;veh8;276.10;13.00
128.00;in;in_0;veh7;355.10;11.00
128.00;in;in_0;veh6;541.60;8.00
128.00;in;in_0;veh5;555.12;8.00
128.00;in;in_0;veh4;676.15;8.37
128.00;in;in_0;veh3;691.13;8.00
128.00;in;in_0;veh2;851.14;8.00
128.00;in;in_0;veh1;931.15;8.00
129.00;in;in_0;veh10;27.10;8.00
129.00;in;in_0;veh9;91.10;8.00
129.00;in;in_0;veh8;289.10;13.00
129.00;in;in_0;veh7;366.10;11.00
129.00;in;in_0;veh6;549.60;8.00
129.00;in;in_0;veh5;563.12;8.00
129.00;in;in_0;veh4;684.45;8.30
129.00;in;in_0;veh3;699.13;8.00
129.00;in;in_0;veh2;859.14;8.00
129.00;in;in_0;veh1;939.15;8.00
130.00;in;in_0;veh10;35.10;8.00
130.00;in;in_0;veh9;99.10;8.00
130.00;in;in_0;veh8;302.10;13.00
130.00;in;in_0;veh7;377.10;11.00
130.00;in;in_0;veh6;557.61;8.00
130.00;in;in_0;veh5;571.12;8.00
130.00;in;in_0;veh4;692.68;8.24
130.00;in;in_0;veh3;707.13;8.00
130.00;in;in_0;veh2;867.14;8.00
130.00;in;in_0;veh1;947.15;8.00
131.00;in;in_0;veh10;43.10;8.00
131.00;in;in_0;veh9;107.10;8.00
131.00;in;in_0;veh8;315.10;13.00
131.00;in;in_0;veh7;388.10;11.00
131.00;in;in_0;veh6;565.61;8.00
131.00;in;in_0;veh5;579.12;8.00
131.00;in;in_0;veh4;700.87;8.19
131.00;in;in_0;veh3;715.13;8.00
131.00;in;in_0;veh2;875.14;8.00
131.00;in;in_0;veh1;955.15;8.00
132.00;in;in_0;veh10;51.10;8.00
132.00;in;in_0;veh9;115.10;8.00
132.00;in;in_0;veh8;328.10;13.00
132.00;in;in_0;veh7;399.10;11.00
132.00;in;in_0;veh6;573.61;8.00
132.00;in;in_0;veh5;587.12;8.00
132.00;in;in_0;veh4;709.02;8.15
132.00;in;in_0;veh3;723.13;8.00
132.00;in;in_0;veh2;883.14;8.00
132.00;in;in_0;veh1;963.15;8.00
133.00;in;in_0;veh10;59.10;8.00
133.00;in;in_0;veh9;123.10;8.00
133.00;in;in_0;veh8;341.10;13.00
133.00;in;in_0;veh7;410.11;11.00
